pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,take_profit,stop_loss,hold_days,min_entity_board_ratio,min_consecutive_limit_up,require_oversold,require_low_close,volume_shrink_ratio_min,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,max_drawdown,score
0.024,0.305,0.836,0.047,-0.124,12,0.7,3,False,False,0.1,0.7,0.0229,46.8065,180,1.44,7.72,5,-34.26,0.8476
0.018,0.339,0.793,0.047,-0.124,12,0.65,3,False,False,0.1,0.699,0.0229,66.1645,196,1.4,7.48,5,-24.78,0.8476
0.018,0.361,0.793,0.047,-0.124,12,0.65,3,False,False,0.1,0.699,0.0229,66.1645,196,1.4,7.48,5,-24.78,0.8476
0.024,0.35,0.836,0.047,-0.124,12,0.55,3,False,False,0.1,0.6981,0.023,94.6205,212,1.42,7.55,5,-34.26,0.8475
0.024,0.339,0.836,0.047,-0.124,12,0.6,3,False,False,0.1,0.6981,0.023,94.6205,212,1.42,7.55,5,-34.26,0.8475
0.024,0.339,0.836,0.047,-0.124,12,0.55,3,False,False,0.1,0.6981,0.023,94.6205,212,1.42,7.55,5,-34.26,0.8475
0.036,0.316,0.793,0.047,-0.124,12,0.55,3,False,False,0.1,0.7031,0.0227,57.9811,192,1.35,7.38,5,-24.78,0.8475
0.024,0.35,0.836,0.047,-0.124,12,0.6,3,False,False,0.1,0.6981,0.023,94.6205,212,1.42,7.55,5,-34.26,0.8475
0.018,0.327,0.793,0.047,-0.124,12,0.45,3,False,False,0.1,0.701,0.0228,76.5259,204,1.36,7.39,5,-25.83,0.8475
0.036,0.316,0.793,0.047,-0.124,12,0.6,3,False,False,0.1,0.7031,0.0227,57.9811,192,1.35,7.38,5,-24.78,0.8475
0.018,0.316,0.793,0.047,-0.124,12,0.45,3,False,False,0.1,0.701,0.0228,76.5259,204,1.36,7.39,5,-25.83,0.8475
0.024,0.372,0.836,0.047,-0.124,12,0.6,3,False,False,0.1,0.6981,0.023,94.6205,212,1.42,7.55,5,-34.26,0.8475
0.036,0.327,0.793,0.047,-0.124,12,0.6,3,False,False,0.1,0.7031,0.0227,57.9811,192,1.35,7.38,5,-24.78,0.8475
0.024,0.361,0.836,0.047,-0.124,12,0.55,3,False,False,0.1,0.6981,0.023,94.6205,212,1.42,7.55,5,-34.26,0.8475
0.036,0.327,0.793,0.047,-0.124,12,0.55,3,False,False,0.1,0.7031,0.0227,57.9811,192,1.35,7.38,5,-24.78,0.8475
0.024,0.372,0.836,0.047,-0.124,12,0.55,3,False,False,0.1,0.6981,0.023,94.6205,212,1.42,7.55,5,-34.26,0.8475
