min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,score
2,0.5,0.08,0.2,0.4,0.0,0.05,-0.1,7,False,True,0.4,0.0159,0.5727,30,7.24,0.2634
2,0.5,0.08,0.2,0.4,0.05,0.05,-0.1,7,False,True,0.4,0.0159,0.5727,30,7.24,0.2634
2,0.3,0.05,0.25,0.5,0.0,0.05,-0.07,3,False,False,0.2904,0.0082,48.7221,520,5.31,0.2634
2,0.3,0.08,0.2,0.4,0.0,0.05,-0.1,7,False,True,0.4,0.0159,0.5727,30,7.24,0.2634
2,0.5,0.08,0.2,0.3,0.0,0.05,-0.07,7,False,False,0.3495,0.0093,1.4244,103,3.99,0.2632
2,0.3,0.05,0.12,0.4,0.05,0.07,-0.1,7,False,False,0.2838,0.0092,2.2203,148,4.63,0.2632
2,0.3,0.08,0.2,0.3,0.05,0.05,-0.07,7,False,False,0.3495,0.0093,1.4244,103,3.99,0.2632
2,0.5,0.05,0.12,0.4,0.0,0.07,-0.1,7,False,False,0.2838,0.0092,2.2203,148,4.63,0.2632
2,0.3,0.08,0.2,0.3,0.0,0.05,-0.07,7,False,False,0.3495,0.0093,1.4244,103,3.99,0.2632
2,0.5,0.05,0.12,0.4,0.05,0.07,-0.1,7,False,False,0.2838,0.0092,2.2203,148,4.63,0.2632
2,0.5,0.08,0.2,0.3,0.05,0.05,-0.07,7,False,False,0.3495,0.0093,1.4244,103,3.99,0.2632
2,0.3,0.05,0.12,0.4,0.0,0.07,-0.1,7,False,False,0.2838,0.0092,2.2203,148,4.63,0.2632
2,0.3,0.05,0.2,0.4,0.05,0.07,-0.1,5,False,False,0.2509,0.0125,28.026,291,9.63,0.263
2,0.5,0.05,0.2,0.4,0.0,0.07,-0.1,5,False,False,0.2509,0.0125,28.026,291,9.63,0.263
2,0.3,0.05,0.2,0.4,0.0,0.07,-0.1,5,False,False,0.2509,0.0125,28.026,291,9.63,0.263
2,0.5,0.05,0.2,0.4,0.05,0.07,-0.1,5,False,False,0.2509,0.0125,28.026,291,9.63,0.263
2,0.3,0.08,0.25,0.5,0.05,0.07,-0.1,7,False,True,0.3333,0.0192,1.6639,54,11.24,0.2627
2,0.5,0.08,0.25,0.5,0.0,0.07,-0.1,7,False,True,0.3333,0.0192,1.6639,54,11.24,0.2627
2,0.3,0.08,0.25,0.5,0.0,0.07,-0.1,7,False,True,0.3333,0.0192,1.6639,54,11.24,0.2627
3,0.5,0.08,0.25,0.5,0.0,0.05,-0.1,5,False,False,0.3469,0.0103,1.5373,98,4.6,0.2627
2,0.5,0.08,0.25,0.5,0.05,0.07,-0.1,7,False,True,0.3333,0.0192,1.6639,54,11.24,0.2627
3,0.5,0.08,0.25,0.5,0.05,0.05,-0.1,5,False,False,0.3469,0.0103,1.5373,98,4.6,0.2627
3,0.5,0.05,0.2,0.5,0.0,0.05,-0.07,7,False,False,0.411,0.0072,0.5754,73,2.2,0.2625
3,0.5,0.05,0.2,0.5,0.05,0.05,-0.07,7,False,False,0.411,0.0072,0.5754,73,2.2,0.2625
2,0.3,0.1,0.2,0.4,0.05,0.05,-0.05,5,False,False,0.3081,0.0059,1.613,185,3.56,0.2621
2,0.5,0.1,0.2,0.4,0.05,0.05,-0.05,5,False,False,0.3081,0.0059,1.613,185,3.56,0.2621
2,0.3,0.1,0.2,0.4,0.0,0.05,-0.05,5,False,False,0.3081,0.0059,1.613,185,3.56,0.2621
2,0.5,0.1,0.2,0.4,0.0,0.05,-0.05,5,False,False,0.3081,0.0059,1.613,185,3.56,0.2621
3,0.3,0.08,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.3488,0.0191,1.1448,43,6.98,0.262
3,0.5,0.05,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.3488,0.0191,1.1448,43,6.98,0.262
3,0.3,0.05,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.3488,0.0191,1.1448,43,6.98,0.262
3,0.3,0.05,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.3488,0.0191,1.1448,43,6.98,0.262
3,0.3,0.08,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.3488,0.0191,1.1448,43,6.98,0.262
3,0.5,0.05,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.3488,0.0191,1.1448,43,6.98,0.262
3,0.5,0.08,0.2,0.4,0.0,0.07,-0.1,7,False,False,0.3488,0.0191,1.1448,43,6.98,0.262
3,0.5,0.08,0.2,0.4,0.05,0.07,-0.1,7,False,False,0.3488,0.0191,1.1448,43,6.98,0.262
2,0.3,0.08,0.2,0.4,0.0,0.05,-0.07,7,False,True,0.4,0.0153,0.553,30,6.42,0.2613
2,0.3,0.08,0.25,0.5,0.05,0.05,-0.05,7,False,True,0.4444,0.0063,0.3323,54,1.75,0.2613
2,0.5,0.08,0.2,0.4,0.05,0.05,-0.07,7,False,True,0.4,0.0153,0.553,30,6.42,0.2613
2,0.5,0.08,0.25,0.5,0.0,0.05,-0.05,7,False,True,0.4444,0.0063,0.3323,54,1.75,0.2613
2,0.5,0.08,0.2,0.4,0.0,0.05,-0.07,7,False,True,0.4,0.0153,0.553,30,6.42,0.2613
2,0.3,0.08,0.25,0.5,0.0,0.05,-0.05,7,False,True,0.4444,0.0063,0.3323,54,1.75,0.2613
2,0.5,0.08,0.25,0.5,0.05,0.05,-0.05,7,False,True,0.4444,0.0063,0.3323,54,1.75,0.2613
2,0.3,0.08,0.2,0.4,0.05,0.05,-0.07,7,False,True,0.4,0.0153,0.553,30,6.42,0.2613
2,0.3,0.05,0.15,0.4,0.0,0.05,-0.05,5,False,False,0.338,0.0022,0.3425,213,2.25,0.261
2,0.5,0.05,0.15,0.4,0.05,0.05,-0.05,5,False,False,0.338,0.0022,0.3425,213,2.25,0.261
2,0.5,0.05,0.15,0.4,0.0,0.05,-0.05,5,False,False,0.338,0.0022,0.3425,213,2.25,0.261
2,0.3,0.05,0.15,0.4,0.05,0.05,-0.05,5,False,False,0.338,0.0022,0.3425,213,2.25,0.261
2,0.3,0.08,0.12,0.3,0.05,0.05,-0.1,7,False,False,0.3947,0.0145,0.6839,38,5.75,0.2609
2,0.5,0.08,0.12,0.3,0.05,0.05,-0.1,7,False,False,0.3947,0.0145,0.6839,38,5.75,0.2609
2,0.5,0.08,0.12,0.3,0.0,0.05,-0.1,7,False,False,0.3947,0.0145,0.6839,38,5.75,0.2609
2,0.3,0.08,0.12,0.3,0.0,0.05,-0.1,7,False,False,0.3947,0.0145,0.6839,38,5.75,0.2609
2,0.5,0.05,0.2,0.3,0.0,0.05,-0.1,5,False,False,0.2975,0.0116,2.8,121,10.63,0.2608
2,0.3,0.05,0.2,0.3,0.05,0.05,-0.1,5,False,False,0.2975,0.0116,2.8,121,10.63,0.2608
2,0.5,0.05,0.2,0.3,0.05,0.05,-0.1,5,False,False,0.2975,0.0116,2.8,121,10.63,0.2608
2,0.3,0.05,0.2,0.3,0.0,0.05,-0.1,5,False,False,0.2975,0.0116,2.8,121,10.63,0.2608
3,0.3,0.1,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3505,0.0095,1.3433,97,4.02,0.2605
3,0.3,0.1,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3505,0.0095,1.3433,97,4.02,0.2605
2,0.3,0.1,0.25,0.3,0.05,0.07,-0.05,7,False,False,0.3148,0.0117,2.1653,108,4.63,0.2604
2,0.5,0.1,0.25,0.3,0.0,0.07,-0.05,7,False,False,0.3148,0.0117,2.1653,108,4.63,0.2604
2,0.5,0.1,0.25,0.3,0.05,0.07,-0.05,7,False,False,0.3148,0.0117,2.1653,108,4.63,0.2604
2,0.3,0.1,0.25,0.3,0.0,0.07,-0.05,7,False,False,0.3148,0.0117,2.1653,108,4.63,0.2604
3,0.3,0.08,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.35,0.009,1.2882,100,3.81,0.2603
3,0.3,0.08,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.35,0.009,1.2882,100,3.81,0.2603
3,0.3,0.05,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3495,0.0086,1.2345,103,3.63,0.2602
3,0.3,0.05,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3495,0.0086,1.2345,103,3.63,0.2602
2,0.3,0.08,0.12,0.4,0.05,0.05,-0.07,5,False,False,0.3636,0.0094,1.1444,88,3.64,0.26
2,0.5,0.1,0.2,0.4,0.0,0.05,-0.1,3,False,False,0.2595,0.0108,5.7346,185,14.27,0.26
2,0.5,0.08,0.12,0.4,0.0,0.05,-0.07,5,False,False,0.3636,0.0094,1.1444,88,3.64,0.26
2,0.5,0.08,0.12,0.4,0.05,0.05,-0.07,5,False,False,0.3636,0.0094,1.1444,88,3.64,0.26
2,0.5,0.1,0.2,0.4,0.05,0.05,-0.1,3,False,False,0.2595,0.0108,5.7346,185,14.27,0.26
2,0.3,0.1,0.2,0.4,0.0,0.05,-0.1,3,False,False,0.2595,0.0108,5.7346,185,14.27,0.26
2,0.3,0.08,0.12,0.4,0.0,0.05,-0.07,5,False,False,0.3636,0.0094,1.1444,88,3.64,0.26
2,0.3,0.1,0.2,0.4,0.05,0.05,-0.1,3,False,False,0.2595,0.0108,5.7346,185,14.27,0.26
2,0.3,0.08,0.15,0.4,0.0,0.05,-0.05,5,False,False,0.3268,0.0031,0.4306,153,2.54,0.2595
2,0.5,0.08,0.15,0.4,0.0,0.05,-0.05,5,False,False,0.3268,0.0031,0.4306,153,2.54,0.2595
2,0.3,0.08,0.15,0.4,0.05,0.05,-0.05,5,False,False,0.3268,0.0031,0.4306,153,2.54,0.2595
2,0.5,0.08,0.15,0.4,0.05,0.05,-0.05,5,False,False,0.3268,0.0031,0.4306,153,2.54,0.2595
2,0.5,0.05,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.2219,0.0149,77.3143,329,9.72,0.2594
2,0.3,0.05,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.2219,0.0149,77.3143,329,9.72,0.2594
2,0.5,0.05,0.25,0.4,0.0,0.1,-0.1,7,False,False,0.2219,0.0149,77.3143,329,9.72,0.2594
2,0.3,0.05,0.25,0.4,0.05,0.1,-0.1,7,False,False,0.2219,0.0149,77.3143,329,9.72,0.2594
2,0.3,0.05,0.15,0.5,0.05,0.05,-0.05,5,False,False,0.3433,0.0012,0.1065,367,2.05,0.2592
2,0.5,0.05,0.15,0.5,0.05,0.05,-0.05,5,False,False,0.3433,0.0012,0.1065,367,2.05,0.2592
2,0.3,0.05,0.15,0.5,0.0,0.05,-0.05,5,False,False,0.3433,0.0012,0.1065,367,2.05,0.2592
2,0.5,0.05,0.15,0.5,0.0,0.05,-0.05,5,False,False,0.3433,0.0012,0.1065,367,2.05,0.2592
2,0.5,0.1,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.2556,0.011,9.4476,223,17.18,0.259
2,0.3,0.1,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.2556,0.011,9.4476,223,17.18,0.259
2,0.5,0.1,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.2556,0.011,9.4476,223,17.18,0.259
2,0.3,0.1,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.2556,0.011,9.4476,223,17.18,0.259
2,0.3,0.05,0.15,0.4,0.05,0.05,-0.1,3,False,False,0.2629,0.0101,6.7859,213,11.46,0.2589
2,0.5,0.05,0.15,0.4,0.0,0.05,-0.1,3,False,False,0.2629,0.0101,6.7859,213,11.46,0.2589
2,0.3,0.05,0.15,0.4,0.0,0.05,-0.1,3,False,False,0.2629,0.0101,6.7859,213,11.46,0.2589
2,0.5,0.05,0.15,0.4,0.05,0.05,-0.1,3,False,False,0.2629,0.0101,6.7859,213,11.46,0.2589
3,0.3,0.05,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3485,0.0145,1.503,66,10.81,0.2588
3,0.3,0.05,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3485,0.0145,1.503,66,10.81,0.2588
3,0.5,0.05,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3485,0.0145,1.503,66,10.81,0.2588
3,0.5,0.08,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3485,0.0145,1.503,66,10.81,0.2588
3,0.3,0.08,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3485,0.0145,1.503,66,10.81,0.2588
3,0.5,0.05,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3485,0.0145,1.503,66,10.81,0.2588
3,0.3,0.08,0.25,0.4,0.05,0.05,-0.1,5,False,False,0.3485,0.0145,1.503,66,10.81,0.2588
3,0.5,0.08,0.25,0.4,0.0,0.05,-0.1,5,False,False,0.3485,0.0145,1.503,66,10.81,0.2588
2,0.5,0.05,0.25,0.5,0.05,0.05,-0.1,5,False,True,0.338,0.0148,1.7413,71,12.25,0.2587
2,0.5,0.05,0.25,0.5,0.0,0.05,-0.1,5,False,True,0.338,0.0148,1.7413,71,12.25,0.2587
2,0.3,0.05,0.25,0.5,0.0,0.05,-0.1,5,False,True,0.338,0.0148,1.7413,71,12.25,0.2587
2,0.3,0.05,0.25,0.5,0.05,0.05,-0.1,5,False,True,0.338,0.0148,1.7413,71,12.25,0.2587
2,0.5,0.1,0.2,0.3,0.05,0.07,-0.1,7,False,False,0.3012,0.0168,2.6947,83,9.96,0.2582
2,0.5,0.1,0.2,0.3,0.0,0.07,-0.1,7,False,False,0.3012,0.0168,2.6947,83,9.96,0.2582
2,0.3,0.1,0.2,0.3,0.05,0.07,-0.1,7,False,False,0.3012,0.0168,2.6947,83,9.96,0.2582
2,0.3,0.1,0.2,0.3,0.0,0.07,-0.1,7,False,False,0.3012,0.0168,2.6947,83,9.96,0.2582
2,0.5,0.1,0.25,0.5,0.05,0.07,-0.07,5,False,False,0.2693,0.0091,12.2761,323,5.07,0.2576
2,0.5,0.1,0.25,0.5,0.0,0.07,-0.07,5,False,False,0.2693,0.0091,12.2761,323,5.07,0.2576
2,0.5,0.05,0.15,0.5,0.0,0.07,-0.1,5,False,False,0.2507,0.0111,39.4489,367,7.7,0.2573
2,0.5,0.08,0.25,0.5,0.05,0.05,-0.1,5,False,True,0.3519,0.0157,1.2743,54,17.5,0.2573
2,0.3,0.08,0.25,0.5,0.0,0.05,-0.1,5,False,True,0.3519,0.0157,1.2743,54,17.5,0.2573
2,0.5,0.05,0.15,0.5,0.05,0.07,-0.1,5,False,False,0.2507,0.0111,39.4489,367,7.7,0.2573
2,0.3,0.08,0.25,0.5,0.05,0.05,-0.1,5,False,True,0.3519,0.0157,1.2743,54,17.5,0.2573
2,0.3,0.05,0.15,0.5,0.0,0.07,-0.1,5,False,False,0.2507,0.0111,39.4489,367,7.7,0.2573
2,0.3,0.05,0.15,0.5,0.05,0.07,-0.1,5,False,False,0.2507,0.0111,39.4489,367,7.7,0.2573
2,0.5,0.08,0.25,0.5,0.0,0.05,-0.1,5,False,True,0.3519,0.0157,1.2743,54,17.5,0.2573
2,0.5,0.05,0.2,0.5,0.05,0.05,-0.1,7,False,True,0.375,0.0114,0.9445,64,3.98,0.2568
2,0.5,0.05,0.2,0.5,0.0,0.05,-0.1,7,False,True,0.375,0.0114,0.9445,64,3.98,0.2568
2,0.3,0.05,0.2,0.5,0.0,0.05,-0.1,7,False,True,0.375,0.0114,0.9445,64,3.98,0.2568
2,0.3,0.05,0.2,0.5,0.05,0.05,-0.1,7,False,True,0.375,0.0114,0.9445,64,3.98,0.2568
2,0.5,0.05,0.2,0.5,0.05,0.07,-0.07,7,False,False,0.307,0.0046,3.4985,469,2.86,0.2567
2,0.5,0.05,0.2,0.5,0.0,0.07,-0.07,7,False,False,0.307,0.0046,3.4985,469,2.86,0.2567
2,0.3,0.1,0.25,0.5,0.0,0.07,-0.07,5,False,False,0.2677,0.009,12.2761,325,5.11,0.2566
2,0.3,0.1,0.25,0.5,0.05,0.07,-0.07,5,False,False,0.2677,0.009,12.2761,325,5.11,0.2566
2,0.5,0.1,0.2,0.5,0.0,0.05,-0.07,3,False,False,0.2774,0.0079,6.4338,274,5.86,0.2565
2,0.5,0.1,0.2,0.5,0.05,0.05,-0.07,3,False,False,0.2774,0.0079,6.4338,274,5.86,0.2565
3,0.3,0.1,0.25,0.4,0.05,0.05,-0.07,5,False,False,0.3538,0.0135,1.3112,65,7.54,0.2565
3,0.3,0.1,0.25,0.4,0.0,0.05,-0.07,5,False,False,0.3538,0.0135,1.3112,65,7.54,0.2565
3,0.5,0.1,0.25,0.4,0.0,0.05,-0.07,5,False,False,0.3538,0.0135,1.3112,65,7.54,0.2565
3,0.5,0.1,0.25,0.4,0.05,0.05,-0.07,5,False,False,0.3538,0.0135,1.3112,65,7.54,0.2565
2,0.3,0.05,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.3009,0.0053,2.8408,329,3.08,0.2564
2,0.5,0.05,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.3009,0.0053,2.8408,329,3.08,0.2564
2,0.3,0.05,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.3009,0.0053,2.8408,329,3.08,0.2564
3,0.5,0.1,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3474,0.0092,1.2317,95,3.96,0.2564
2,0.5,0.05,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.3009,0.0053,2.8408,329,3.08,0.2564
3,0.5,0.1,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3474,0.0092,1.2317,95,3.96,0.2564
3,0.5,0.08,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3469,0.0087,1.1793,98,3.75,0.2563
3,0.5,0.05,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3465,0.0082,1.1281,101,3.58,0.2563
3,0.5,0.05,0.25,0.5,0.05,0.05,-0.07,5,False,False,0.3465,0.0082,1.1281,101,3.58,0.2563
3,0.5,0.08,0.25,0.5,0.0,0.05,-0.07,5,False,False,0.3469,0.0087,1.1793,98,3.75,0.2563
2,0.3,0.05,0.2,0.5,0.0,0.07,-0.07,7,False,False,0.3057,0.0046,3.4985,471,2.87,0.2561
2,0.3,0.05,0.2,0.5,0.05,0.07,-0.07,7,False,False,0.3057,0.0046,3.4985,471,2.87,0.2561
2,0.5,0.08,0.25,0.5,0.0,0.1,-0.1,7,False,False,0.2264,0.0135,112.3016,402,7.89,0.256
2,0.5,0.08,0.25,0.5,0.05,0.1,-0.1,7,False,False,0.2264,0.0135,112.3016,402,7.89,0.256
2,0.3,0.05,0.2,0.4,0.0,0.05,-0.1,7,False,True,0.3846,0.0142,0.6815,39,5.55,0.2558
2,0.5,0.05,0.2,0.4,0.05,0.05,-0.1,7,False,True,0.3846,0.0142,0.6815,39,5.55,0.2558
2,0.5,0.05,0.2,0.4,0.0,0.05,-0.1,7,False,True,0.3846,0.0142,0.6815,39,5.55,0.2558
2,0.3,0.05,0.2,0.4,0.05,0.05,-0.1,7,False,True,0.3846,0.0142,0.6815,39,5.55,0.2558
2,0.3,0.05,0.12,0.5,0.0,0.05,-0.05,5,False,False,0.3398,0.0007,-0.0631,259,2.02,0.2556
2,0.5,0.05,0.12,0.5,0.0,0.05,-0.05,5,False,False,0.3398,0.0007,-0.0631,259,2.02,0.2556
2,0.5,0.05,0.12,0.5,0.05,0.05,-0.05,5,False,False,0.3398,0.0007,-0.0631,259,2.02,0.2556
2,0.3,0.05,0.12,0.5,0.05,0.05,-0.05,5,False,False,0.3398,0.0007,-0.0631,259,2.02,0.2556
3,0.5,0.1,0.2,0.4,0.0,0.07,-0.07,7,False,False,0.3571,0.0167,0.9032,42,4.8,0.2555
3,0.5,0.1,0.2,0.4,0.05,0.07,-0.07,7,False,False,0.3571,0.0167,0.9032,42,4.8,0.2555
2,0.5,0.1,0.25,0.5,0.0,0.05,-0.07,3,False,False,0.2755,0.0079,9.4858,323,5.94,0.2555
2,0.5,0.1,0.25,0.5,0.05,0.05,-0.07,3,False,False,0.2755,0.0079,9.4858,323,5.94,0.2555
3,0.3,0.1,0.2,0.4,0.05,0.07,-0.07,7,False,False,0.3571,0.0167,0.9032,42,4.8,0.2555
3,0.3,0.1,0.2,0.4,0.0,0.07,-0.07,7,False,False,0.3571,0.0167,0.9032,42,4.8,0.2555
2,0.3,0.05,0.15,0.3,0.0,0.05,-0.05,7,False,False,0.3793,0.0067,0.6706,87,2.53,0.2554
2,0.3,0.1,0.2,0.5,0.0,0.05,-0.07,3,False,False,0.2754,0.0079,6.4338,276,5.92,0.2554
2,0.3,0.1,0.2,0.5,0.05,0.05,-0.07,3,False,False,0.2754,0.0079,6.4338,276,5.92,0.2554
2,0.3,0.05,0.15,0.3,0.05,0.05,-0.05,7,False,False,0.3793,0.0067,0.6706,87,2.53,0.2554
2,0.5,0.05,0.15,0.3,0.05,0.05,-0.05,7,False,False,0.3793,0.0067,0.6706,87,2.53,0.2554
2,0.5,0.05,0.15,0.3,0.0,0.05,-0.05,7,False,False,0.3793,0.0067,0.6706,87,2.53,0.2554
2,0.3,0.08,0.25,0.5,0.0,0.1,-0.1,7,False,False,0.2252,0.0135,112.3016,404,7.94,0.2552
2,0.3,0.08,0.25,0.5,0.05,0.1,-0.1,7,False,False,0.2252,0.0135,112.3016,404,7.94,0.2552
2,0.5,0.08,0.25,0.5,0.05,0.07,-0.07,5,False,False,0.2662,0.0088,21.4686,402,5.07,0.2551
2,0.5,0.1,0.25,0.5,0.0,0.07,-0.05,7,False,False,0.3003,0.005,2.4284,323,3.04,0.2551
2,0.5,0.08,0.25,0.5,0.0,0.07,-0.07,5,False,False,0.2662,0.0088,21.4686,402,5.07,0.2551
2,0.5,0.1,0.25,0.5,0.05,0.07,-0.05,7,False,False,0.3003,0.005,2.4284,323,3.04,0.2551
2,0.5,0.05,0.25,0.5,0.05,0.07,-0.1,7,False,True,0.3239,0.0154,1.7523,71,6.45,0.2549
2,0.5,0.05,0.25,0.5,0.0,0.07,-0.1,7,False,True,0.3239,0.0154,1.7523,71,6.45,0.2549
2,0.3,0.05,0.25,0.5,0.0,0.07,-0.1,7,False,True,0.3239,0.0154,1.7523,71,6.45,0.2549
2,0.3,0.05,0.25,0.5,0.05,0.07,-0.1,7,False,True,0.3239,0.0154,1.7523,71,6.45,0.2549
2,0.3,0.1,0.25,0.5,0.05,0.05,-0.07,3,False,False,0.2738,0.0078,9.4858,325,5.99,0.2545
2,0.3,0.1,0.25,0.5,0.0,0.05,-0.07,3,False,False,0.2738,0.0078,9.4858,325,5.99,0.2545
2,0.3,0.08,0.25,0.5,0.05,0.07,-0.07,5,False,False,0.2649,0.0088,21.4686,404,5.11,0.2543
2,0.3,0.08,0.25,0.5,0.0,0.07,-0.07,5,False,False,0.2649,0.0088,21.4686,404,5.11,0.2543
2,0.3,0.1,0.2,0.3,0.05,0.05,-0.1,7,False,False,0.3373,0.0118,1.5026,83,6.48,0.2542
2,0.3,0.1,0.2,0.3,0.0,0.05,-0.1,7,False,False,0.3373,0.0118,1.5026,83,6.48,0.2542
2,0.5,0.1,0.2,0.3,0.05,0.05,-0.1,7,False,False,0.3373,0.0118,1.5026,83,6.48,0.2542
2,0.5,0.05,0.2,0.4,0.0,0.05,-0.07,3,False,False,0.2715,0.008,7.6694,291,6.21,0.2542
2,0.5,0.1,0.2,0.3,0.0,0.05,-0.1,7,False,False,0.3373,0.0118,1.5026,83,6.48,0.2542
2,0.3,0.05,0.2,0.4,0.05,0.05,-0.07,3,False,False,0.2715,0.008,7.6694,291,6.21,0.2542
2,0.5,0.05,0.2,0.4,0.05,0.05,-0.07,3,False,False,0.2715,0.008,7.6694,291,6.21,0.2542
2,0.3,0.05,0.2,0.4,0.0,0.05,-0.07,3,False,False,0.2715,0.008,7.6694,291,6.21,0.2542
2,0.3,0.1,0.25,0.5,0.0,0.07,-0.05,7,False,False,0.2985,0.005,2.4284,325,3.07,0.2541
2,0.3,0.1,0.25,0.5,0.05,0.07,-0.05,7,False,False,0.2985,0.005,2.4284,325,3.07,0.2541
2,0.5,0.08,0.2,0.4,0.0,0.05,-0.07,3,False,False,0.2641,0.0088,5.6905,231,7.79,0.2539
2,0.3,0.08,0.2,0.4,0.0,0.05,-0.07,3,False,False,0.2641,0.0088,5.6905,231,7.79,0.2539
2,0.5,0.08,0.2,0.4,0.05,0.05,-0.07,3,False,False,0.2641,0.0088,5.6905,231,7.79,0.2539
2,0.3,0.08,0.2,0.4,0.05,0.05,-0.07,3,False,False,0.2641,0.0088,5.6905,231,7.79,0.2539
3,0.3,0.1,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.3385,0.0145,1.394,65,5.02,0.2535
3,0.5,0.1,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.3385,0.0145,1.394,65,5.02,0.2535
3,0.5,0.1,0.25,0.4,0.05,0.07,-0.05,7,False,False,0.3385,0.0145,1.394,65,5.02,0.2535
3,0.3,0.1,0.25,0.4,0.0,0.07,-0.05,7,False,False,0.3385,0.0145,1.394,65,5.02,0.2535
2,0.5,0.05,0.15,0.5,0.0,0.05,-0.07,3,False,False,0.2834,0.0064,7.1537,367,4.48,0.2532
2,0.3,0.05,0.15,0.5,0.0,0.05,-0.07,3,False,False,0.2834,0.0064,7.1537,367,4.48,0.2532
2,0.5,0.05,0.15,0.5,0.05,0.05,-0.07,3,False,False,0.2834,0.0064,7.1537,367,4.48,0.2532
2,0.3,0.05,0.15,0.5,0.05,0.05,-0.07,3,False,False,0.2834,0.0064,7.1537,367,4.48,0.2532
2,0.5,0.08,0.25,0.5,0.05,0.07,-0.05,7,False,False,0.301,0.0044,2.6284,402,2.92,0.2531
2,0.5,0.08,0.25,0.5,0.0,0.07,-0.05,7,False,False,0.301,0.0044,2.6284,402,2.92,0.2531
2,0.5,0.1,0.25,0.4,0.05,0.07,-0.07,5,False,False,0.2511,0.01,6.4921,223,6.58,0.253
2,0.3,0.1,0.25,0.4,0.05,0.07,-0.07,5,False,False,0.2511,0.01,6.4921,223,6.58,0.253
2,0.3,0.1,0.25,0.4,0.0,0.07,-0.07,5,False,False,0.2511,0.01,6.4921,223,6.58,0.253
2,0.5,0.1,0.25,0.4,0.0,0.07,-0.07,5,False,False,0.2511,0.01,6.4921,223,6.58,0.253
2,0.3,0.05,0.25,0.3,0.05,0.07,-0.1,5,False,False,0.2329,0.0127,4.6731,146,13.47,0.2529
2,0.3,0.05,0.12,0.5,0.0,0.05,-0.07,3,False,False,0.2819,0.0065,3.4935,259,4.53,0.2529
2,0.3,0.05,0.25,0.3,0.0,0.07,-0.1,5,False,False,0.2329,0.0127,4.6731,146,13.47,0.2529
2,0.5,0.05,0.12,0.5,0.0,0.05,-0.07,3,False,False,0.2819,0.0065,3.4935,259,4.53,0.2529
2,0.5,0.05,0.25,0.3,0.05,0.07,-0.1,5,False,False,0.2329,0.0127,4.6731,146,13.47,0.2529
2,0.5,0.05,0.25,0.3,0.0,0.07,-0.1,5,False,False,0.2329,0.0127,4.6731,146,13.47,0.2529
2,0.5,0.05,0.12,0.5,0.05,0.05,-0.07,3,False,False,0.2819,0.0065,3.4935,259,4.53,0.2529
2,0.3,0.05,0.12,0.5,0.05,0.05,-0.07,3,False,False,0.2819,0.0065,3.4935,259,4.53,0.2529
2,0.3,0.05,0.2,0.3,0.0,0.07,-0.07,7,False,False,0.2893,0.0105,2.0938,121,4.92,0.2526
2,0.5,0.05,0.2,0.3,0.05,0.07,-0.07,7,False,False,0.2893,0.0105,2.0938,121,4.92,0.2526
2,0.5,0.1,0.15,0.4,0.0,0.05,-0.07,7,False,False,0.3645,0.0043,0.4303,107,2.28,0.2526
