min_consecutive_limit_up,min_entity_board_ratio,pullback_ratio_min,pullback_ratio_max,volume_shrink_ratio,volume_shrink_ratio_min,take_profit,stop_loss,hold_days,require_oversold,require_low_close,win_rate,avg_return,total_return,signal_count,profit_factor,sharpe,sortino,score
2,0.5,0.1,0.25,0.5,0.0,0.07,-0.05,7,False,False,0.2713,0.0037,0.6478,188,3.35,1.28,5.0,0.4263
2,0.5,0.1,0.25,0.5,0.05,0.07,-0.05,7,False,False,0.2713,0.0037,0.6478,188,3.35,1.28,5.0,0.4263
2,0.3,0.1,0.25,0.3,0.0,0.1,-0.05,3,False,False,0.0882,0.0055,0.4008,68,25.28,2.56,5.0,0.4262
2,0.3,0.1,0.25,0.3,0.05,0.1,-0.05,3,False,False,0.0882,0.0055,0.4008,68,25.28,2.56,5.0,0.4262
2,0.5,0.1,0.25,0.3,0.0,0.1,-0.05,3,False,False,0.0882,0.0055,0.4008,68,25.28,2.56,5.0,0.4262
2,0.5,0.1,0.25,0.3,0.05,0.1,-0.05,3,False,False,0.0882,0.0055,0.4008,68,25.28,2.56,5.0,0.4262
2,0.3,0.1,0.12,0.4,0.05,0.05,-0.1,5,False,False,0.2647,0.0057,0.1876,34,5.04,2.59,2.82,0.4253
3,0.5,0.1,0.25,0.5,0.0,0.07,-0.1,3,False,False,0.1569,0.006,0.3183,51,12.28,2.84,2.97,0.4253
2,0.5,0.1,0.12,0.4,0.0,0.05,-0.1,5,False,False,0.2647,0.0057,0.1876,34,5.04,2.59,2.82,0.4253
2,0.5,0.1,0.12,0.4,0.05,0.05,-0.1,5,False,False,0.2647,0.0057,0.1876,34,5.04,2.59,2.82,0.4253
3,0.5,0.1,0.25,0.5,0.05,0.07,-0.1,3,False,False,0.1569,0.006,0.3183,51,12.28,2.84,2.97,0.4253
2,0.3,0.1,0.12,0.4,0.0,0.05,-0.1,5,False,False,0.2647,0.0057,0.1876,34,5.04,2.59,2.82,0.4253
2,0.3,0.05,0.25,0.4,0.0,0.05,-0.1,3,False,True,0.1667,0.0055,0.165,30,13.11,3.07,3.0,0.4251
2,0.3,0.05,0.25,0.4,0.05,0.05,-0.1,3,False,True,0.1667,0.0055,0.165,30,13.11,3.07,3.0,0.4251
2,0.5,0.05,0.25,0.4,0.0,0.05,-0.1,3,False,True,0.1667,0.0055,0.165,30,13.11,3.07,3.0,0.4251
2,0.5,0.05,0.25,0.4,0.05,0.05,-0.1,3,False,True,0.1667,0.0055,0.165,30,13.11,3.07,3.0,0.4251
2,0.5,0.1,0.2,0.3,0.05,0.05,-0.05,3,False,False,0.1429,0.0041,0.2394,56,14.76,3.02,3.0,0.4244
2,0.3,0.1,0.25,0.5,0.0,0.07,-0.05,7,False,False,0.2684,0.0037,0.6478,190,3.4,1.27,5.0,0.4244
2,0.5,0.05,0.2,0.5,0.05,0.05,-0.05,3,False,False,0.2691,0.003,1.0302,301,3.48,1.32,5.0,0.4244
2,0.3,0.1,0.2,0.3,0.05,0.05,-0.05,3,False,False,0.1429,0.0041,0.2394,56,14.76,3.02,3.0,0.4244
2,0.5,0.05,0.2,0.5,0.0,0.05,-0.05,3,False,False,0.2691,0.003,1.0302,301,3.48,1.32,5.0,0.4244
2,0.3,0.1,0.2,0.3,0.0,0.05,-0.05,3,False,False,0.1429,0.0041,0.2394,56,14.76,3.02,3.0,0.4244
2,0.5,0.1,0.2,0.3,0.0,0.05,-0.05,3,False,False,0.1429,0.0041,0.2394,56,14.76,3.02,3.0,0.4244
2,0.3,0.1,0.25,0.5,0.05,0.07,-0.05,7,False,False,0.2684,0.0037,0.6478,190,3.4,1.27,5.0,0.4244
3,0.5,0.08,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.1842,0.0053,0.2042,38,10.93,3.15,2.45,0.424
3,0.5,0.05,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.1842,0.0053,0.2042,38,10.93,3.15,2.45,0.424
3,0.3,0.05,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.1842,0.0053,0.2042,38,10.93,3.15,2.45,0.424
3,0.3,0.08,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.1842,0.0053,0.2042,38,10.93,3.15,2.45,0.424
3,0.5,0.05,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.1842,0.0053,0.2042,38,10.93,3.15,2.45,0.424
3,0.5,0.08,0.25,0.4,0.05,0.05,-0.1,3,False,False,0.1842,0.0053,0.2042,38,10.93,3.15,2.45,0.424
3,0.3,0.05,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.1842,0.0053,0.2042,38,10.93,3.15,2.45,0.424
3,0.3,0.08,0.25,0.4,0.0,0.05,-0.1,3,False,False,0.1842,0.0053,0.2042,38,10.93,3.15,2.45,0.424
2,0.5,0.1,0.15,0.4,0.0,0.07,-0.07,3,False,False,0.1579,0.0048,0.3755,76,9.49,2.23,5.0,0.4236
2,0.3,0.1,0.15,0.4,0.05,0.07,-0.07,3,False,False,0.1579,0.0048,0.3755,76,9.49,2.23,5.0,0.4236
2,0.5,0.1,0.15,0.4,0.05,0.07,-0.07,3,False,False,0.1579,0.0048,0.3755,76,9.49,2.23,5.0,0.4236
2,0.3,0.1,0.15,0.4,0.0,0.07,-0.07,3,False,False,0.1579,0.0048,0.3755,76,9.49,2.23,5.0,0.4236
2,0.3,0.05,0.2,0.5,0.0,0.05,-0.05,3,False,False,0.2673,0.003,1.0302,303,3.51,1.32,5.0,0.4233
2,0.3,0.05,0.2,0.5,0.05,0.05,-0.05,3,False,False,0.2673,0.003,1.0302,303,3.51,1.32,5.0,0.4233
2,0.3,0.08,0.15,0.4,0.0,0.07,-0.05,7,False,False,0.2636,0.0044,0.4462,110,3.67,1.54,5.0,0.4233
2,0.5,0.08,0.15,0.4,0.0,0.07,-0.05,7,False,False,0.2636,0.0044,0.4462,110,3.67,1.54,5.0,0.4233
2,0.5,0.08,0.15,0.4,0.05,0.07,-0.05,7,False,False,0.2636,0.0044,0.4462,110,3.67,1.54,5.0,0.4233
2,0.3,0.08,0.15,0.4,0.05,0.07,-0.05,7,False,False,0.2636,0.0044,0.4462,110,3.67,1.54,5.0,0.4233
3,0.5,0.1,0.25,0.4,0.0,0.1,-0.1,3,False,False,0.1081,0.0069,0.2607,37,23.77,3.04,3.23,0.4232
3,0.3,0.1,0.25,0.4,0.05,0.1,-0.1,3,False,False,0.1081,0.0069,0.2607,37,23.77,3.04,3.23,0.4232
3,0.3,0.1,0.25,0.4,0.0,0.1,-0.1,3,False,False,0.1081,0.0069,0.2607,37,23.77,3.04,3.23,0.4232
3,0.5,0.1,0.25,0.4,0.05,0.1,-0.1,3,False,False,0.1081,0.0069,0.2607,37,23.77,3.04,3.23,0.4232
2,0.5,0.08,0.25,0.5,0.05,0.07,-0.05,3,False,False,0.1796,0.0038,1.1294,245,6.51,1.62,5.0,0.4227
2,0.5,0.08,0.25,0.5,0.0,0.07,-0.05,3,False,False,0.1796,0.0038,1.1294,245,6.51,1.62,5.0,0.4227
2,0.5,0.1,0.2,0.5,0.0,0.07,-0.05,3,False,False,0.1779,0.0038,0.6528,163,6.61,1.62,5.0,0.4224
2,0.5,0.1,0.2,0.5,0.05,0.07,-0.05,3,False,False,0.1779,0.0038,0.6528,163,6.61,1.62,5.0,0.4224
2,0.5,0.05,0.25,0.5,0.05,0.05,-0.05,7,False,False,0.3804,0.0024,0.6051,326,1.86,0.88,5.0,0.4222
2,0.5,0.05,0.25,0.5,0.0,0.05,-0.05,7,False,False,0.3804,0.0024,0.6051,326,1.86,0.88,5.0,0.4222
2,0.5,0.08,0.25,0.5,0.0,0.1,-0.07,3,False,False,0.1102,0.0047,1.5942,245,13.71,1.83,5.0,0.4222
2,0.5,0.08,0.25,0.5,0.05,0.1,-0.07,3,False,False,0.1102,0.0047,1.5942,245,13.71,1.83,5.0,0.4222
3,0.5,0.1,0.25,0.5,0.05,0.1,-0.1,3,False,False,0.1176,0.0069,0.3648,51,18.52,2.8,3.4,0.4221
3,0.5,0.1,0.25,0.5,0.0,0.1,-0.1,3,False,False,0.1176,0.0069,0.3648,51,18.52,2.8,3.4,0.4221
2,0.3,0.05,0.15,0.5,0.0,0.1,-0.1,3,False,True,0.1026,0.0074,0.3051,39,33.61,3.41,3.0,0.4215
2,0.3,0.05,0.15,0.5,0.05,0.1,-0.1,3,False,True,0.1026,0.0074,0.3051,39,33.61,3.41,3.0,0.4215
2,0.5,0.05,0.15,0.5,0.0,0.1,-0.1,3,False,True,0.1026,0.0074,0.3051,39,33.61,3.41,3.0,0.4215
